appShow,pcShow,workYear,education,financeStage,city,companyLogo,district,companyId,explain,industryField,companyLabelList,score,adWord,formatCreateTime,companySize,positionName,jobNature,deliver,positionAdvantage,imState,companyFullName,createTime,positionId,companyShortName,salary,publisherId,businessZones,plus,lastLogin,gradeDescription,approve,promotionScoreExplain
0,0,3-5年,大专,初创型(天使轮),杭州,i/image/M00/74/CA/Cgp3O1gymLKAZ3nmAACezuRwORY047.png,,158704,,"游戏,移动互联网",,0,0,16:55发布,少于15人,游戏原画,全职,0,薪资+奖金+期权+福利,disabled,杭州斗趣网络科技有限公司,2016-12-22 16:55:55,2682564,斗趣网络,7k-12k,6515201,,,1482395995000,,1,
0,0,3-5年,本科,成长型(B轮),上海,image2/M00/07/6F/CgpzWlX_fSCATBYAAABJECO9ukw415.png?cc=0.7574535238480579,,96815,,"移动互联网,电子商务","专项奖金,绩效奖金,岗位晋升,领导好",0,0,16:55发布,150-500人,财务主管,全职,0,地铁出站仅两分钟距离,today,上海考拉先生网络科技有限公司,2016-12-22 16:55:22,2682563,上海考拉先生网络科技有限公司,6k-8k,349705,,,1482391129000,,1,
0,0,3-5年,大专,成长型(A轮),上海,image1/M00/2C/D4/CgYXBlV2mxKAB6eUAAAROnKgA6I610.jpg?cc=0.43633344072547725,,75423,,"社交网络,广告营销","技能培训,年底双薪,带薪年假,扁平管理",0,0,16:55发布,50-150人,PHP开发工程师,全职,0,年底双薪 带薪年假 带薪病假,disabled,上海飞书广告有限公司,2016-12-22 16:55:20,2682562,飞书互动,10k-15k,4189298,,,1482396242000,,0,
0,0,1-3年,本科,成长型(B轮),北京,i/image/M00/29/7E/CgqKkVcwAfGADLHbAABHLf-swg8572.jpg,,26194,,金融,"节日礼物,带薪年假,绩效奖金,帅哥美女多",0,0,16:55发布,50-150人,公司内网运维工程师,全职,0,大牛团队，自助午餐 零食饮料无限量,today,北京懒财信息科技有限公司,2016-12-22 16:55:16,2682561,懒财网,8k-15k,6457931,,,1482394147000,,1,
0,0,1-3年,大专,成长型(不需要融资),深圳,i/image/M00/3A/CD/CgqKkVdqO7mAET8lAABr2Bq9jNY529.jpg,龙华新区,135635,,"电子商务,O2O","年底双薪,绩效奖金,股票期权,内部晋升",0,0,16:55发布,50-150人,培训讲师,全职,0,"五险一金,出差补助,国外晋升",today,深圳市绿色资源投资有限公司,2016-12-22 16:55:08,2664359,深圳市绿色资源投资有限公司,5k-8k,5427727,,,1482386839000,,0,
0,0,不限,大专,成长型(A轮),上海,image1/M00/00/77/CgYXBlTUXauAfAP4AAChOfIedck943.jpg,,46359,,教育,"技能培训,带薪年假,岗位晋升,年终分红",0,0,16:55发布,500-2000人,机器人教师,全职,0,带薪年假，过年放20天，五险一金，提供住宿,disabled,北京乐博乐博教育科技有限公司上海分公司,2016-12-22 16:55:04,2682559,乐博机器人教育,5k-9k,5438511,,,1479362963000,,0,
0,0,1-3年,大专,成长型(不需要融资),上海,i/image/M00/3E/A1/CgqKkVd04zKANHcNAAATzvqJaqA390.jpg,,49434,,"移动互联网,金融","节日礼物,绩效奖金,领导好,年终分红",0,0,16:54发布,150-500人,SEO经理,全职,0,五险一金-底薪保障-生日会-全勤奖-年终奖,today,上海科视数码频道制作有限公司,2016-12-22 16:54:55,2682558,FX168财经集团,10k-15k,966768,,,1482378575000,,0,
0,0,不限,大专,成长型(不需要融资),深圳,i/image/M00/68/46/Cgp3O1gQRnqANwbCAApoCSfvhUo189.jpg,南山区,154154,,文化娱乐,,0,0,16:54发布,50-150人,行政助理,全职,0,"晋升空间大,公司环境好,福利好",today,顽雪体育文化娱乐传播（深圳）有限公司,2016-12-22 16:54:53,2642931,colorsnow,3k-5k,6356400,,,1482388541000,,0,
0,0,1年以下,大专,成熟型(不需要融资),广州,i/image/M00/50/50/Cgp3O1ezx8WALr3HAABN3_ZpC1E475.jpg,天河区,144269,,金融,,0,0,16:54发布,500-2000人,市场营销专员,全职,0,3000-4000无责任底薪+15%-50%提成+丰厚奖金,today,广东第三方金服集团有限公司,2016-12-22 16:54:41,2600554,第三方金服集团,6k-10k,5926589,"珠江新城,冼村,跑马场",,1482375920000,,1,
0,0,5-10年,本科,成熟型(D轮及以上),北京,i/image/M00/71/02/CgqKkVgpdbqAFa16AAHTLSFYjs4989.png,,108,,电子商务,"节日礼物,出国旅游,自主晋升计划,买手战略",0,0,16:54发布,500-2000人,资深前端工程师,全职,0,空间大 晋升快 妹子多 全员outing,today,杭州卷瓜网络有限公司,2016-12-22 16:54:37,2682555,美丽联合集团,20k-20k,31348,,,1482392189000,,1,
0,0,1-3年,本科,成长型(A轮),上海,i/image/M00/55/26/Cgp3O1fGU06AZn9uAAFOgV5xFZg577.png,浦东新区,146500,,其他,"股票期权,带薪年假,弹性工作,节日礼物",0,0,16:54发布,50-150人,硬件工程师,全职,0,"大牛带领,可转正,福利多多",today,上海思岚科技有限公司,2016-12-22 16:54:30,2472584,SLAMTEC,10k-15k,6030579,张江,,1482371834000,,1,
0,0,3-5年,本科,初创型(未融资),北京,i/image/M00/00/96/CgqKkVZOkIWAJJDUAAAKJKxYDYs790.png,,107363,,"电子商务,金融","绩效奖金,带薪年假,年度旅游,领导好",0,0,16:54发布,50-150人,高级平面设计师,全职,0,"带薪年假,五险一金,员工按摩室,不定期旅游",threeDays,北京商起网络科技有限公司,2016-12-22 16:54:22,2620213,商起网,10k-15k,3212465,,,1482219949000,,0,
0,0,3-5年,本科,成长型(A轮),北京,i/image/M00/68/23/Cgp3O1gQD86ABUuzAAAiBNB5NjQ379.png,海淀区,99763,,"电子商务,旅游","年底双薪,股票期权,扁平管理,弹性工作",0,0,16:54发布,15-50人,Java开发工程师,全职,0,五险一金 带薪假期 年底双薪 期权奖励,today,北京趣玩贝科技有限公司,2016-12-22 16:54:08,2481983,还会来,10k-20k,2780539,"马甸,北太平庄,牡丹园",,1482370455000,,1,
0,0,3-5年,本科,成熟型(C轮),成都,image1/M00/09/F3/Cgo8PFTtYkWAMHiKAACX6LmDk78953.png,青羊区,21517,,"移动互联网,O2O","节日礼物,股票期权,带薪年假,岗位晋升",0,0,16:54发布,150-500人,Java工程师,全职,0,"五险一金,年底双薪,弹性工作,扁平化管理",today,四川创物科技有限公司,2016-12-22 16:54:08,2486673,人人快递,10k-14k,344861,"天府广场,汪家拐",,1482394400000,,1,
