appShow,pcShow,workYear,education,financeStage,city,companyLogo,district,companyId,explain,industryField,companyLabelList,score,adWord,formatCreateTime,companySize,positionName,jobNature,deliver,positionAdvantage,imState,companyFullName,createTime,positionId,companyShortName,salary,publisherId,businessZones,plus,lastLogin,gradeDescription,approve,promotionScoreExplain
0,0,3-5年,本科,初创型(不需要融资),上海,i/image/M00/4C/CC/CgqKkVej6dyAHtaBAAAejCglUGw856.png,,142605,,文化娱乐,,0,0,09:15发布,15-50人,会计,全职,0,五险一金 带薪年假 绩效奖金 节日福利,today,上海幻景渥泰投资管理有限公司,2016-12-22 09:15:22,2680259,时光弄堂,5k-8k,5839508,,,1482300382000,,1,
0,0,1-3年,大专,成长型(不需要融资),北京,image1/M00/36/37/CgYXBlWd5PKAHbfCAAAZDkvYvo4527.png,,72439,,金融,"节日礼物,专项奖金,带薪年假,绩效奖金",0,0,09:15发布,150-500人,Sem专员,全职,0,五险一金 环境良好 周末双休,today,拓天伟业（北京）金融信息服务有限公司,2016-12-22 09:15:14,2680258,拓天速贷,4k-8k,2278100,,,1482283600000,,1,
0,0,3-5年,本科,成长型(A轮),上海,i/image/M00/02/A1/Cgp3O1aWDUWATjzjAAAx8vGGebE470.jpg,徐汇区,110631,,电子商务,"绩效奖金,股票期权,通讯津贴,交通补助",0,0,09:15发布,50-150人,财务经理（贸易公司）,全职,0,公司发展迅速、职位晋升快,today,上海畅采电子商务有限公司,2016-12-22 09:15:00,2643926,上海畅采,10k-20k,3573959,"漕河泾,虹梅路,虹桥",,1482304146000,,0,
0,0,3-5年,本科,成长型(B轮),深圳,image1/M00/00/06/CgYXBlTUWAaAETxnAABWKxMU7yE372.jpg,南山区,1720,,"移动互联网,硬件","股票期权,骨干配车,创业平台,餐饮补助",0,0,09:14发布,150-500人,产品经理（音视频类产品）,全职,0,平台好，待遇优，人性化管理,today,深圳市万兴信息科技股份有限公司,2016-12-22 09:14:57,2667328,万兴科技,15k-20k,61754,"南山医院,科技园,桂庙路口",,1482305986000,,1,
0,0,不限,不限,上市公司,武汉,i/image/M00/57/0E/Cgp3O1fOMFyAV1XxAAAHQK7xuaw234.jpg,,147244,,"移动互联网,信息安全",,0,0,09:14发布,500-2000人,D通用汽车六险一金急招,全职,0,"国企,世界500,六险一金,高薪",overSevenDays,领航动力信息系统有限公司,2016-12-22 09:14:50,2680256,领航动力,6k-9k,1541574,,,1481695719000,,0,
0,0,1-3年,大专,初创型(未融资),成都,image1/M00/00/65/Cgo8PFTUXWGATFAfAABnFe1cKOs857.jpg,高新区,40916,,信息安全,"带薪年假,绩效奖金,岗位晋升,年度旅游",0,0,09:14发布,150-500人,文字编辑,全职,0,周末双休、年终奖、绩效奖、六险一金,today,四川无声信息技术有限公司,2016-12-22 09:14:49,2660948,无声,3k-4k,2427686,石羊,,1482311011000,,1,
0,0,3-5年,大专,初创型(天使轮),广州,i/image/M00/83/08/CgqKkVhYyzyATxgqAABxyZsUdQ0908.png,,163310,,"移动互联网,数据服务",,0,0,09:14发布,15-50人,web前端开发工程师,全职,0,五险一金、双休、年终奖、,disabled,广州绿晶信息科技有限公司,2016-12-22 09:14:47,2680255,绿晶信息科技,8k-13k,2889256,,,1482212013000,,0,
0,0,1-3年,本科,初创型(未融资),北京,i/image/M00/18/44/CgqKkVbzg2uAPoNJAADlBapDFtA063.jpg,海淀区,21190,,"信息安全,移动互联网","互联网+,信息安全,14薪,七险一金",0,0,09:14发布,50-150人,CRM/ERP系统管理工程师,全职,0,你想要的我们都是标配~,today,北京深思数盾科技有限公司,2016-12-22 09:14:41,2633414,北京深思数盾科技有限公司,8k-12k,243065,西北旺,,1482303930000,,0,
0,0,3-5年,大专,成熟型(不需要融资),广州,image1/M00/33/F0/CgYXBlWVG0mAP4zkAAA29CE1TDE313.png,白云区,79678,,"电子商务,企业服务","节日礼物,年底双薪,专项奖金,绩效奖金",0,0,09:14发布,500-2000人,群控系统研发工程师,全职,0,高大上工作,today,凯信壹立科技（深圳）有限公司,2016-12-22 09:14:35,2616740,凯信壹立,30k-40k,2020618,"元岗,兴华,沙河",,1482300900000,,1,
0,0,1-3年,大专,初创型(未融资),广州,image2/M00/14/B6/CgpzWlZAgSuANMAUAAAgpqUD_bI702.jpg?cc=0.894276333739981,天河区,105513,,"移动互联网,游戏","节日礼物,年底双薪,专项奖金,带薪年假",0,0,09:14发布,50-150人,推广专员,全职,0,年底双薪 绩效奖金 午餐补贴 节日福利,today,广东全彩科技有限公司,2016-12-22 09:14:31,2658397,全彩科技,2k-4k,3112366,"珠江新城,岭南,跑马场",,1482306797000,,1,
0,0,不限,大专,成长型(不需要融资),北京,i/image/M00/00/B9/Cgp3O1ZT9_eASHqfAAA9hBfscrA083.png,,107682,,"医疗健康,移动互联网","年终分红,绩效奖金,带薪年假,专项奖金",0,0,09:14发布,50-150人,人事助理,全职,0,"周末双休,五险一金,绩效奖金,法定节假日",today,深圳市双佳医疗科技有限公司,2016-12-22 09:14:19,2680253,双佳医疗,4k-6k,3271227,,,1482368634000,,0,
0,0,3-5年,大专,成熟型(不需要融资),北京,image1/M00/1D/9C/CgYXBlUreh6AAukzAABqIwGNihk579.png,,63175,,金融,"节日礼物,技能培训,绩效奖金,年度旅游",0,0,09:14发布,500-2000人,新媒体推广/新媒体渠道运营,全职,0,"五险一金,周末双休,朝九晚六,拓展旅游",today,北京和众汇富咨询有限公司,2016-12-22 09:14:18,2680252,和众汇富,7k-13k,4980307,,,1482310917000,,0,
0,0,1-3年,大专,初创型(天使轮),杭州,i/image/M00/0F/B9/Cgp3O1bed1uAUHT8AAALHmBMTkY229.png,余杭区,113473,,"移动互联网,O2O",,0,0,09:14发布,50-150人,品牌公关,全职,0,"五险一金,双休,期权",threeDays,杭州壁虎汽车科技有限公司,2016-12-22 09:14:11,2557660,壁虎科技,8k-15k,3628921,,,1482199445000,,0,
0,0,不限,大专,初创型(未融资),北京,images/logo_default.png,海淀区,21420,,文化娱乐,"五险一金,节日礼物,带薪年假",0,0,09:14发布,50-150人,市场经理,全职,0,五险一金 双休 节假日福利,disabled,科讯（北京）咨询有限公司,2016-12-22 09:14:05,2573853,科讯北京,5k-10k,5258242,"万寿路,公主坟,五棵松",,1481866109000,,0,
0,0,应届毕业生,本科,初创型(未融资),广州,i/image/M00/01/9C/CgqKkVZxJsmAW2r6AAJKVZJHp_U311.png,,110430,,"金融,移动互联网","绩效奖金,带薪年假,午餐补助,节日礼物",0,0,09:14发布,500-2000人,证券管理培训生（文字编辑/财经记者）,全职,0,周末双休 五险一金 完善的职位发展通道,disabled,深圳华臣天拓网络科技有限公司广州分公司,2016-12-22 09:14:02,2680251,互联网金融,5k-8k,3562011,,,1482368680000,,0,
