appShow,pcShow,workYear,education,financeStage,city,companyLogo,district,companyId,explain,industryField,companyLabelList,score,adWord,formatCreateTime,companySize,positionName,jobNature,deliver,positionAdvantage,imState,companyFullName,createTime,positionId,companyShortName,salary,publisherId,businessZones,plus,lastLogin,gradeDescription,approve,promotionScoreExplain
0,0,1-3年,大专,成长型(A轮),厦门,i/image/M00/23/AB/CgqKkVcYRxyAHTQjAAAVcJv5RRw113.jpg,,126076,,移动互联网,,0,0,14:57发布,50-150人,文字记者（英文翻译）,全职,0,"五险一金,周末双休,年底双薪,绩效奖金",today,厦门市野途网络科技有限公司,2016-12-22 14:57:20,2681871,野途网,4k-5k,4868981,,,1482389064000,,0,
0,0,10年以上,本科,上市公司,南京,i/image/M00/45/8E/Cgp3O1eIpgKAEXXLAAA-RXE12A4499.png,玄武区,60752,,"移动互联网,金融",,0,0,14:57发布,2000人以上,架构师,全职,0,平台前景广阔,disabled,苏宁云商金融集团,2016-12-22 14:57:14,2663897,苏宁云商金服集团,30k-60k,6615697,,,1482389770000,,1,
0,0,1-3年,大专,成长型(不需要融资),上海,i/image/M00/5A/5F/Cgp3O1feKn2AAdvTAACMqAQLVaQ439.jpg,,56270,,"移动互联网,电子商务","节日礼物,年底双薪,技能培训,绩效奖金",0,0,14:57发布,50-150人,销售经理,全职,0,"福利好,扁平化管理,领导好,领导很好",today,上海大含信息技术有限公司,2016-12-22 14:57:12,2681870,大含信息技术,8k-12k,1416432,,,1482389718000,,1,
0,0,3-5年,本科,成长型(A轮),北京,image1/M00/00/22/CgYXBlTUWHeARox1AABVIP6CvfM405.jpg,,18607,,移动互联网,"年底双薪,带薪年假,年度旅游,岗位晋升",0,0,14:57发布,15-50人,C/C++高级软件工程师,全职,0,"五险一金,项目奖金,年终奖金,公司期权",today,北京成众志科技有限公司,2016-12-22 14:57:05,2681869,成众志,12k-18k,213521,,,1482389740000,,1,
0,0,1-3年,大专,成熟型(不需要融资),北京,image2/M00/01/7A/CgqLKVXkH8qAQjGQAABcDEQP02U073.png,海淀区,28895,,"金融,硬件","绩效奖金,年终分红,带薪年假,节日礼物",0,0,14:56发布,500-2000人,库管员,全职,0,六险一金、弹性工作,disabled,天地融科技股份有限公司,2016-12-22 14:56:52,2641493,天地融,4k-6k,6521736,"西直门,动物园,小西天",,1482389452000,,0,
0,0,不限,大专,上市公司,杭州,image1/M00/1C/DB/Cgo8PFUnbyyAOmwZAABKPABIzv8461.png,,329,,"数据服务,文化娱乐","节日礼物,技能培训,免费班车,带薪年假",0,0,14:56发布,2000人以上,运营编辑实习生,实习,0,平台大，前景好，免费一日5餐，班车接送,today,网之易信息技术（北京）有限公司,2016-12-22 14:56:37,2681868,网易,1k-2k,1663788,,,1482389455000,,1,
0,0,1年以下,不限,成熟型(D轮及以上),北京,i/image/M00/6A/05/Cgp3O1gW8zSAUwUsAABMptH-XY087.jpeg,朝阳区,50702,,"移动互联网,O2O","技能培训,绩效奖金,岗位晋升,领导好",0,0,14:56发布,2000人以上,总监助理,全职,0,大型互联网公司,today,北京三快在线科技有限公司,2016-12-22 14:56:32,2643871,美团点评,4k-5k,4699364,,,1482389504000,,1,
0,0,5-10年,不限,初创型(未融资),金华,image2/M00/03/79/CgqLKVXudJmAHBFeAAABeK_Tt5Q169.png?cc=0.0012407873291522264,,94465,,其他,"技能培训,年底双薪,岗位晋升,管理规范",0,0,14:56发布,15-50人,手游运营负责人,全职,0,5173网络运营服务商 薪资可观,disabled,汇智人才,2016-12-22 14:56:32,2681867,汇智,20k-35k,6690153,,,1482388982000,,0,
0,0,1-3年,本科,初创型(天使轮),南京,i/image/M00/0F/CC/Cgp3O1beieeAZih0AABGcVcg3K8850.jpg,建邺区,23062,,"移动互联网,社交网络","带薪年假,五险一金,午餐补助,交通补助",0,0,14:56发布,15-50人,用户运营,全职,0,地铁口附近，各种补贴,disabled,南京根号三网络科技有限公司,2016-12-22 14:56:29,2637165,NGS,2k-4k,269313,小行,,1482389669000,,0,
0,0,1-3年,大专,成熟型(C轮),北京,i/image/M00/57/1E/Cgp3O1fOU5GAbi5xAAAXJFkELnI592.jpg,朝阳区,6552,,"移动互联网,电子商务","年底双薪,带薪年假,美食无限供应,岗位晋升",0,0,14:56发布,50-150人,广告素材设计师,全职,0,平台发展 匹配薪酬福利 情感化产品,today,北京十月逸栈科技有限公司,2016-12-22 14:56:24,2673163,生日管家,6k-8k,3740285,"亮马桥,三元桥,燕莎",,1482389715000,,1,
0,0,3-5年,本科,初创型(天使轮),北京,i/image/M00/59/09/CgqKkVfWfIuAG7TUAAAQl4ByLtw635.jpg,,147486,,"企业服务,其他","绩效奖金,带薪年假,专项奖金",0,0,14:56发布,15-50人,java工程师,全职,0,项目从头开发，会参与项目的初始设计,disabled,北京东用亿联科技有限公司,2016-12-22 14:56:24,2681866,北京东用,10k-20k,5729527,,,1482388599000,,0,
0,0,不限,本科,上市公司,上海,i/image/M00/83/78/CgqKkVhZ-MOAUdaWAAAIriM8wk4462.png,,163169,,移动互联网,"专项奖金,绩效奖金,带薪年假,定期体检",0,0,14:56发布,2000人以上,EPG Developer,全职,0,"工作稳定,优秀团队",today,文思海辉技术有限公司,2016-12-22 14:56:17,2681865,文思海辉,12k-17k,6311125,,,1482388770000,,1,
0,0,5-10年,本科,初创型(未融资),北京,image1/M00/08/DC/CgYXBlTYb5qAKM8YAABEA5dLaas438.jpg,朝阳区,52218,,教育,"专项奖金,绩效奖金,岗位晋升,五险一金",0,0,14:56发布,15-50人,PHP开发工程师,全职,0,"弹性工作,五险一金,带薪年假,员工旅游",today,北京迈瑞科教育科技有限公司,2016-12-22 14:56:13,2650589,迈瑞科,15k-30k,5297120,,,1482389613000,,1,
0,0,不限,本科,成长型(B轮),杭州,i/image/M00/21/31/Cgp3O1cQS7-AFpyvAAc2h8T9NVw285.png,,9891,,移动互联网,"年底双薪,绩效奖金,专项奖金,五险一金",0,0,14:55发布,150-500人,运营实习生,实习,0,"直播公司,氛围好,美女如云",today,杭州米络科技有限公司,2016-12-22 14:55:37,2607325,米络科技（KK直播）,2k-3k,261030,,,1482389727000,,1,
0,0,5-10年,本科,上市公司,武汉,image1/M00/00/45/Cgo8PFTUXNqAI8G5AABrGbu56q4495.png,东湖新技术开发区,30648,,信息安全,"技能培训,节日礼物,股票期权,带薪年假",0,0,14:55发布,500-2000人,资深研发工程师,全职,0,网络安全,disabled,北京神州绿盟信息安全科技股份有限公司,2016-12-22 14:55:33,2594217,绿盟科技,15k-25k,818482,,,1482389445000,,1,
0,0,5-10年,本科,上市公司,南京,i/image/M00/45/8E/Cgp3O1eIpgKAEXXLAAA-RXE12A4499.png,玄武区,60752,,"移动互联网,金融",,0,0,14:57发布,2000人以上,项目经理,全职,0,平台前景广阔,disabled,苏宁云商金融集团,2016-12-22 14:57:13,2663923,苏宁云商金服集团,20k-40k,6615697,,,1482389770000,,1,
0,0,5-10年,本科,成熟型(不需要融资),北京,image2/M00/01/7A/CgqLKVXkH8qAQjGQAABcDEQP02U073.png,海淀区,28895,,"金融,硬件","绩效奖金,年终分红,带薪年假,节日礼物",0,0,14:56发布,500-2000人,高级测试工程师,全职,0,六险一金、弹性工作,disabled,天地融科技股份有限公司,2016-12-22 14:56:49,2602962,天地融,12k-18k,6521736,"西直门,动物园,小西天",,1482389452000,,0,
0,0,1-3年,本科,初创型(天使轮),南京,i/image/M00/0F/CC/Cgp3O1beieeAZih0AABGcVcg3K8850.jpg,建邺区,23062,,"移动互联网,社交网络","带薪年假,五险一金,午餐补助,交通补助",0,0,14:56发布,15-50人,商务渠道运营,全职,0,地铁口附近，各种补贴,disabled,南京根号三网络科技有限公司,2016-12-22 14:56:21,2637154,NGS,3k-6k,269313,小行,,1482389669000,,0,
0,0,不限,大专,初创型(未融资),北京,image1/M00/08/DC/CgYXBlTYb5qAKM8YAABEA5dLaas438.jpg,朝阳区,52218,,教育,"专项奖金,绩效奖金,岗位晋升,五险一金",0,0,14:56发布,15-50人,网管,全职,0,"年终分红,弹性工作,五险一金",today,北京迈瑞科教育科技有限公司,2016-12-22 14:56:10,2616611,迈瑞科,4k-8k,5297120,,,1482389613000,,1,
0,0,不限,大专,成长型(A轮),广州,i/image/M00/2A/AD/Cgp3O1cy2YOAI7iJAADT9ZKwWjI021.jpg,番禺区,70288,,企业服务,"技能培训,年底双薪,节日礼物,提供住宿",0,0,14:55发布,50-150人,视频后期制作,全职,0,公司提供食宿，有期权,disabled,广州易方信息科技有限公司,2016-12-22 14:55:31,2397792,保利威视,4k-8k,1701048,大学城,,1482218494000,,1,
0,0,1-3年,本科,上市公司,上海,image1/M00/00/46/CgYXBlTUXN6AE16XAABWCgtkXn0744.jpg,浦东新区,30984,,"硬件,文化娱乐","技能培训,节日礼物,年度旅游,帅哥多",0,0,14:55发布,2000人以上,高端GPU验证,全职,0,"带薪年假,带薪病假,班车",today,英伟达半导体科技（上海）有限公司,2016-12-22 14:55:28,2549577,NVIDIA(英伟达),10k-20k,5839812,张江,,1482368647000,,0,
0,0,不限,本科,上市公司,广州,i/image/M00/38/4A/CgqKkVdiZ9aAIfUPAAASbNSauKs726.jpg,,134757,,"O2O,医疗健康",,0,0,14:55发布,150-500人,美食频道助理,全职,0,集团重点发展项目,disabled,广州丰盛健康管理有限公司,2016-12-22 14:55:24,2681864,广州丰盛健康管理有限公司,5k-8k,6683836,,,1482389075000,,0,
0,0,3-5年,本科,成熟型(不需要融资),北京,i/image/M00/83/77/Cgp3O1hZ98SAbw7_AAFzMHSW0nc959.jpg,,163477,,"移动互联网,数据服务","年底双薪,股票期权,专项奖金,带薪年假",0,0,14:55发布,500-2000人,高级WEB前端开发工程师,全职,0,"团队OK,薪资OK,技术大咖",disabled,猿份（北京）网络科技有限公司,2016-12-22 14:55:14,2681863,猿份,15k-30k,6680996,,,1482388825000,,0,
0,0,3-5年,大专,初创型(未融资),成都,image1/M00/43/06/CgYXBlXOnyCAXH0dAAAhAUYLCUQ329.png?cc=0.4879401260986924,,89710,,"移动互联网,电子商务","节日礼物,专项奖金,带薪年假,绩效奖金",0,0,14:55发布,500-2000人,PHP,全职,0,项目管理储备、股票期权、年终分红、高薪,today,成都蓝海基业信息技术有限公司,2016-12-22 14:55:11,2382574,成都蓝海基业,10k-15k,5577327,,,1482389165000,,1,
0,0,不限,本科,上市公司,杭州,image1/M00/1C/DB/Cgo8PFUnbyyAOmwZAABKPABIzv8461.png,,329,,"数据服务,文化娱乐","节日礼物,技能培训,免费班车,带薪年假",0,0,14:54发布,2000人以上,高级Unity3D开发工程师,全职,0,平台大，前景好，免费一日5餐，班车接送,today,网之易信息技术（北京）有限公司,2016-12-22 14:54:59,2681862,网易,10k-20k,1663788,,,1482389455000,,1,
0,0,5-10年,大专,成熟型(C轮),杭州,i/image/M00/0E/E1/CgqKkVbdFjqAN2LpAAAUPRjUcRM503.jpg,,117482,,"信息安全,其他",,0,0,14:54发布,150-500人,高级硬件开发工程师,全职,0,硬件开发负责人 股权,today,杭州叙简科技有限公司,2016-12-22 14:54:57,2681861,叙简科技,12k-20k,4825128,,,1482389497000,,0,
0,0,1-3年,大专,成长型(A轮),杭州,i/image/M00/03/27/CgqKkVasKYmAGevvAApjyMjKZTQ246.png,,82381,,移动互联网,"团队氛围好,同事颜值高,发展迅速,岗位晋升",0,0,14:54发布,150-500人,类目运营专员（百货/个护）,全职,0,"年终奖,带薪年假,团队活动,生日福利",today,浙江格家网络技术有限公司,2016-12-22 14:54:56,2681860,格格家,4k-7k,1665974,,,1482389712000,,1,
0,0,1-3年,本科,成长型(A轮),北京,i/image/M00/30/64/CgqKkVdGb1-AehoYAACz_jisqSk188.jpg,朝阳区,109500,,"文化娱乐,其他",,0,0,14:54发布,15-50人,后期制作与合成,全职,0,项目奖金、带薪年假、法定节假日、弹性,today,北京璀璨星空文化发展有限公司,2016-12-22 14:54:53,2425076,北京璀璨星空,4k-8k,5628768,"花家地,望京,来广营",,1482379990000,,0,
0,0,3-5年,本科,上市公司,北京,i/image/M00/62/19/CgqKkVf9qayAHxcdAAAkq5nEw2s850.png,朝阳区,43589,,移动互联网,"技能培训,岗位晋升,午餐补助,绩效奖金",0,0,14:54发布,50-150人,高级市场BD,全职,0,五险一金 加班补助 餐补 话补 弹性上班,disabled,北京景典传媒科技股份有限公司,2016-12-22 14:54:45,2662581,景典传媒,6k-10k,5105371,"酒仙桥,大山子,将台路",,1482389668000,,1,
0,0,1-3年,本科,成熟型(C轮),重庆,image1/M00/00/03/CgYXBlTUV_mAKhv3AAAfwZY4zLE458.jpg,,395,,"电子商务,生活服务","年底双薪,岗位晋升,定期体检,五险一金",0,0,14:54发布,2000人以上,高级行政会务专员,全职,0,六险一金、各种补贴、年底双薪、高速成长,today,重庆猪八戒网络有限公司,2016-12-22 14:54:44,2588458,猪八戒网,4k-8k,71024,,,1482389072000,,1,
0,0,5-10年,本科,成熟型(不需要融资),北京,image2/M00/01/7A/CgqLKVXkH8qAQjGQAABcDEQP02U073.png,海淀区,28895,,"金融,硬件","绩效奖金,年终分红,带薪年假,节日礼物",0,0,14:56发布,500-2000人,开发测试工程师,全职,0,六险一金、弹性工作,disabled,天地融科技股份有限公司,2016-12-22 14:56:43,2598892,天地融,10k-17k,6521736,"西直门,动物园,小西天",,1482389452000,,0,
