57843,1-3年,大专,全职,招商经理,1834327,2016-10-24 12:25:28,深圳,i/image/M00/03/B3/CgqKkVbCutSAZw3fAABHz21K9Yg600.jpg,"金融,数据服务",底薪+绩效+奖金+提成,6k-12k,15-50人,0,初创型(未融资),年底双薪|绩效奖金|带薪年假|扁平管理,福田区,众联数据,0,3893735,,,0,0,0,,,车公庙|沙头|香蜜湖,today,1477283121000,12:25发布,0,深圳市众联数据服务有限公司
25073,3-5年,本科,全职,Java开发工程师（财务系统）,2437135,2016-10-24 12:06:24,北京,image1/M00/00/33/CgYXBlTUXJCAUt7eAAAmKw8X16w295.jpg,O2O,有可能成为行业独角兽的一家公司,15k-25k,150-500人,1,成长型(B轮),年底双薪|绩效奖金|岗位晋升|美味三餐,朝阳区,千丁互联,0,741279,,,0,0,0,,,管庄|定福庄,today,1477281889000,12:06发布,0,北京千丁互联科技有限公司
103179,不限,大专,全职,销售专员（月薪过万+五险一金+员工旅游）,2469906,2016-10-24 12:22:05,深圳,image2/M00/10/C6/CgqLKVYvXgWAK5b0AAChOt9-U4M148.png?cc=0.07331582205370069,"移动互联网,其他","意向客户,免费申学,五险一金,准上市公司",6k-8k,500-2000人,1,成熟型(C轮),技能培训|节日礼物|年底双薪|专项奖金,,尚德机构,0,5651951,,,0,0,0,,,,today,1477282550000,12:22发布,0,深圳市尚德机构
112411,3-5年,本科,全职,校长,2390040,2016-10-24 12:12:55,广州,i/image/M00/02/90/CgqKkVaUbRmAG4rGAACKErAZlzU190.png,"移动互联网,教育",六险一金，投资背景可靠，发展前景好,10k-20k,50-150人,0,成长型(不需要融资),,,智慧少年宫,0,3722191,,,0,0,0,,,,overSevenDays,1476157906000,12:12发布,0,广东智慧青少年宫教育发展有限公司
114574,不限,本科,全职,销售助理,1794074,2016-10-24 12:10:49,成都,i/image/M00/26/70/CgqKkVchhAeActtyAAAaKvesFvU643.jpg,"移动互联网,O2O",成长无上限，总有你想要的！,4k-6k,2000人以上,0,成长型(A轮),,锦江区,58到家,0,4981558,,,0,0,0,,,盐市口|春熙路|督院街|盐市口|春熙路|督院街,today,1477282234000,12:10发布,0,天津五八到家生活服务有限公司成都分公司
114574,不限,大专,全职,销售专员,1794076,2016-10-24 12:10:56,成都,i/image/M00/26/70/CgqKkVchhAeActtyAAAaKvesFvU643.jpg,"移动互联网,O2O",成长无上限，总有你想要的！,4k-6k,2000人以上,0,成长型(A轮),,锦江区,58到家,0,4981558,,,0,0,0,,,盐市口|春熙路|督院街|盐市口|春熙路|督院街,today,1477282234000,12:10发布,0,天津五八到家生活服务有限公司成都分公司
89076,1-3年,本科,全职,C#开发工程师,2463781,2016-10-24 12:05:32,上海,i/image/M00/4A/40/Cgp3O1eZxeaANtjBAAAHuslaC2M571.jpg,"游戏,硬件",国内技术最强、估值最高的vr公司之一,10k-15k,50-150人,1,成长型(B轮),技术最强VR|身边都是大牛|估值最高之一|敢于挑战最佳,徐汇区,上海幻触,0,5030572,,,0,0,0,,,虹梅路|虹桥|漕河泾,today,1477276684000,12:05发布,0,上海幻触信息科技有限公司
128199,应届毕业生,大专,全职,售后客服,2378759,2016-10-24 12:15:18,深圳,i/image/M00/28/7D/CgqKkVcrCPyAb4v7AAAOtYmYfUc366.jpg,"O2O,移动互联网",五险一金住房补贴节假福利个人提升带薪培训,5k-8k,150-500人,0,成长型(不需要融资),年底双薪|带薪年假|绩效奖金|交通补助,南山区,友田达,0,5625124,,,0,0,0,,,桃源村|白石洲|深圳湾,today,1477282365000,12:15发布,0,深圳市友田达实业有限公司
19071,不限,大专,全职,市场营销,2250796,2016-10-24 12:21:01,西安,image1/M00/00/23/Cgo8PFTUWHqALz_PAACDIMkOHj0041.png,"企业服务,分类信息","年轻有活力,高薪职位",4k-8k,50-150人,1,初创型(未融资),绩效奖金|专项奖金|交通补助|通讯津贴,雁塔区,铭望互联,0,5918842,,,0,0,0,,,高新路|太白小区|光华路,sevenDays,1476865118000,12:21发布,0,西安铭望电子信息技术有限公司
112034,不限,大专,全职,PHP程序员/实习生,1399133,2016-10-24 12:11:09,苏州,i/image/M00/02/61/CgqKkVaNzXeAGtV6AAB0UehOTRw618.jpg,"数据服务,其他",五险一金、地铁、自由工作、双休,3k-6k,15-50人,0,初创型(不需要融资),,吴中区,绿网环境保护服务中心(NGO),0,3695004,,,0,0,0,,,木渎,today,1477281725000,12:11发布,0,广州绿网环境保护服务中心
