74308,1-3年,本科,全职,前端高级工程师,1996804,2016-10-24 16:47:45,北京,image1/M00/2B/5B/Cgo8PFVvuyCAHhg0AABkVeH5KN8938.jpg,"移动互联网,社交网络",明星团队，产品潜力大，公司氛围好,8k-14k,15-50人,1,成长型(A轮),技能培训|年底双薪|股票期权|带薪年假,,圈子账本,0,430302,,,0,0,0,,,,overSevenDays,1469504838000,16:47发布,0,北京趣发芽科技有限公司
140046,3-5年,大专,全职,测试工程师,2125834,2016-10-24 16:36:35,深圳,i/image/M00/47/64/CgqKkVePPG-AaRF8AAA1A2aYSkY833.png,游戏,周末双休，各种补贴，旅游，五险一金等,8k-15k,150-500人,0,成长型(不需要融资),,福田区,蛙蛙互娱,0,735706,,,0,0,0,,,竹子林|车公庙|香蜜湖,disabled,1477294552000,16:36发布,0,深圳市蛙蛙互娱信息技术服务有限公司
28114,不限,大专,全职,西湖区诚聘销售专员,2445329,2016-10-24 16:47:27,杭州,image1/M00/00/3D/Cgo8PFTUXLiAVjqfAABT3cBobcI113.png,移动互联网,五险一金 定期旅行 氛围佳,4k-8k,150-500人,1,成长型(不需要融资),年底双薪|股票期权|奖金多|年终分红,西湖区,微巴,0,5127041,,,0,0,0,,,翠苑|文一路|高新文教区,today,1477298765000,16:47发布,0,杭州微巴信息技术有限公司
142121,不限,大专,全职,平面设计师,2185238,2016-10-24 16:37:06,厦门,i/image/M00/4C/05/Cgp3O1ehXhyALA_oAABq8nOPrCw756.png,生活服务,优秀的团队,3k-5k,500-2000人,0,初创型(未融资),,湖里区,味道空间,0,5189606,,,0,0,0,,,兴隆路|百乐园|湖里公园,today,1477293719000,16:37发布,0,厦门味道空间餐饮管理有限公司
140046,3-5年,大专,全职,棋牌游戏产品经理,2125847,2016-10-24 16:36:33,深圳,i/image/M00/47/64/CgqKkVePPG-AaRF8AAA1A2aYSkY833.png,游戏,周末双休，各种补贴，旅游，五险一金等,8k-15k,150-500人,0,成长型(不需要融资),,,蛙蛙互娱,0,735706,,,0,0,0,,,,disabled,1477294552000,16:36发布,0,深圳市蛙蛙互娱信息技术服务有限公司
28114,不限,大专,全职,客户代表,2445337,2016-10-24 16:47:25,杭州,image1/M00/00/3D/Cgo8PFTUXLiAVjqfAABT3cBobcI113.png,移动互联网,五险一金 定期旅行 氛围佳,4k-8k,150-500人,1,成长型(不需要融资),年底双薪|股票期权|奖金多|年终分红,西湖区,微巴,0,5127041,,,0,0,0,,,翠苑|文一路|高新文教区,today,1477298765000,16:47发布,0,杭州微巴信息技术有限公司
127618,5-10年,不限,全职,内容总监,2471967,2016-10-24 16:45:58,上海,i/image/M00/4D/21/Cgp3O1eldO-AKnAbAAFx5noV77Y204.jpg,"电子商务,生活服务","五险一金,扁平管理,补贴,发展空间大",10k-20k,15-50人,1,初创型(天使轮),,静安区,寻找田野,0,5093578,,,0,0,0,,,同乐坊|江宁路|康定路,today,1477298820000,16:45发布,0,寻田网络科技（上海）有限公司
115325,不限,不限,全职,市场推广,1837088,2016-10-24 16:48:49,郑州,i/image/M00/18/1C/CgqKkVbzS3eAKkaxAAAMw_TaaJg405.png,"移动互联网,企业服务",开放自由的工作氛围，拒绝苦逼,3k-6k,15-50人,0,初创型(不需要融资),带薪年假|交通补助|弹性工作|节日礼物,郑东新区,云朗网络,0,1443199,,,0,0,0,,,民航路|燕庄|未来路,today,1477299064000,16:48发布,0,河南云朗网络科技有限公司
87911,不限,不限,全职,UI设计师,1523035,2016-10-24 16:37:37,长沙,image1/M00/42/D7/Cgo8PFXNYVWAB8_OAAA6QVMcFzU365.jpg,"电子商务,企业服务",餐补+项目提成＋开放工作氛围,4k-8k,少于15人,1,初创型(未融资),技能培训|带薪年假|绩效奖金|岗位晋升,长沙县,習羽科技,0,2255580,,,0,0,0,,,,today,1477298614000,16:37发布,0,湖南習羽网络科技有限公司
44123,1-3年,不限,全职,项目运营,2033701,2016-10-24 16:29:06,杭州,i/image/M00/00/95/Cgp3O1ZOibqAOOfdAAAaGoaUSjk615.png,"移动互联网,金融",五险一金，节日福利，双休，,6k-12k,150-500人,1,成长型(B轮),股票期权|帅哥多|领导好|美女多,余杭区,开始众筹,0,4442399,,,0,0,0,,,仓前,disabled,1477291750000,16:29发布,0,杭州捕翼网络科技有限公司
24354,1-3年,本科,全职,UI设计师,1554471,2016-10-24 16:46:12,北京,i/image/M00/0E/BC/CgqKkVbc9LOAFYw9AADmlmxPPpM859.jpg,移动互联网,五险，年终奖金,4k-6k,少于15人,1,初创型(不需要融资),年终分红|绩效奖金|股票期权|五险一金,海淀区,最会设计,0,289584,,,0,0,0,,,苏州街|中关村|北京大学,today,1477292749000,16:46发布,0,北京觉烁科技有限公司
133976,3-5年,本科,全职,Java,2449452,2016-10-24 16:47:16,北京,i/image/M00/61/A4/Cgp3O1f8c6OAX_5xAABDEW7w4Go204.gif,数据服务,五险一金、高薪岗位、管理储备,15k-25k,150-500人,0,成长型(不需要融资),,朝阳区,光耀电力,0,1453710,,,0,0,0,,,来广营,today,1477289127000,16:47发布,0,北京光耀电力自动化有限公司
121587,不限,不限,全职,Java软件工程师,1636398,2016-10-24 16:54:19,成都,i/image/M00/18/D0/CgqKkVb02syAO2g1AAAHyICDLrA275.png,"移动互联网,O2O",五险、周末双休、年终奖、弹性工作,5k-9k,15-50人,1,初创型(天使轮),带薪年假|定期体检|年底双薪,高新区,智迅车联 保行天下,0,4602259,,,0,0,0,,,,disabled,1477298997000,16:54发布,0,四川智迅车联科技股份有限公司
149356,1-3年,大专,全职,Node.js,2402351,2016-10-24 16:50:10,武汉,i/image/M00/5C/B1/Cgp3O1fkpNGAcpkoAAAbW8F1Xlw533.jpg,"电子商务,广告营销",JS开发工程师，行业内用户量第一,8k-15k,15-50人,0,初创型(不需要融资),,东湖新技术开发区,淘客助手，淘客选品商家推广,0,6174155,,,0,0,0,,,光谷,today,1477298959000,16:50发布,0,武汉云析网络科技有限公司
133252,1-3年,大专,全职,销售,2351158,2016-10-24 16:30:16,上海,i/image/M00/34/2E/CgqKkVdU9ZmABOzzAAAMyL29pLg182.jpg,移动互联网,五险一金，节日福利，带薪年假,5k-10k,50-150人,0,初创型(未融资),,,上海橡楠,0,5277867,,,0,0,0,,,,today,1477297531000,16:30发布,0,上海橡楠网络科技有限公司
57318,1-3年,大专,全职,渠道经理,551945,2016-10-24 16:28:33,上海,image1/M00/13/2D/Cgo8PFUGONyAWl6EAACQsJuOEG0776.png,移动互联网,五险一金、周末双休、加班补贴、节日福利等,7k-14k,50-150人,0,初创型(未融资),技能培训|节日礼物|带薪年假|绩效奖金,黄浦区,赣元投资,0,1446666,,,0,0,0,,,五里桥|鲁班路|打浦桥,disabled,1477297709000,16:28发布,0,上海赣元投资管理有限公司
28818,5-10年,本科,全职,运营总监,2408505,2016-10-24 16:43:56,北京,image1/M00/00/3F/CgYXBlTUXMOADN_rAADQYzTeBQE385.jpg,"移动互联网,企业服务",上市公司、五险一金、股票期权、弹性工作,40k-50k,500-2000人,1,上市公司,技能培训|节日礼物|绩效奖金|岗位晋升,海淀区,畅捷通,0,4868129,,,0,0,0,,,西北旺,today,1477298146000,16:43发布,0,畅捷通信息技术股份有限公司
38145,不限,大专,全职,文案编辑（段子手）,1994810,2016-10-24 16:35:14,成都,image1/M00/00/5C/CgYXBlTUXT2ARVm6AABSly0XE0o067.jpg,"移动互联网,广告营销",五险一金+年底双薪+全勤奖+节日福利……,5k-10k,50-150人,1,成长型(A轮),技能培训|节日礼物|股票期权|带薪年假,,塔奇诺,0,686116,,,0,0,0,,,,today,1477298125000,16:35发布,0,四川塔奇诺科技有限公司
149356,1-3年,大专,全职,PHP,2402367,2016-10-24 16:50:09,武汉,i/image/M00/5C/B1/Cgp3O1fkpNGAcpkoAAAbW8F1Xlw533.jpg,"电子商务,广告营销",行业内日访客数第一，增长迅猛！,6k-12k,15-50人,0,初创型(不需要融资),,东湖新技术开发区,淘客助手，淘客选品商家推广,0,6174155,,,0,0,0,,,光谷,today,1477298959000,16:50发布,0,武汉云析网络科技有限公司
24520,1-3年,大专,全职,新媒体运营专员,299076,2016-10-24 16:50:30,上海,image1/M00/00/32/Cgo8PFTUXImADzC2AABJlaXnk1s057.jpg,"移动互联网,广告营销",薪资+年底双薪+晋升空间,6k-8k,50-150人,1,初创型(未融资),五险一金|带薪年假|绩效奖金|节日礼物,静安区,M点3,0,291961,,,0,0,0,,,同乐坊|北京西路,today,1477297817000,16:50发布,0,上海靓网广告有限公司
148737,1年以下,不限,全职,Java开发助理/实习生+双休五险,2390086,2016-10-24 16:54:45,重庆,i/image/M00/5A/EC/Cgp3O1ffnyOAB7xOAAAiY5ifmHA792.png,"广告营销,移动互联网",高薪资，联系人 米老师：023-61534219,4k-6k,50-150人,0,初创型(未融资),,九龙坡区,重庆搜索广告有限公司,0,6145872,,,0,0,0,,,,disabled,1477289907000,16:54发布,0,重庆搜索广告有限公司
34049,3-5年,本科,全职,中/高级PHP开发工程师,2197575,2016-10-24 16:48:02,上海,image1/M00/00/4F/Cgo8PFTUXQiAYT4QAABnAzNMSOM440.jpg,"电子商务,O2O",年底奖金、公司期权,15k-30k,150-500人,1,成长型(A轮),节日礼物|股票期权|带薪年假|岗位晋升,,车易,0,579143,,,0,0,0,,,,today,1477298878000,16:48发布,0,上海车易信息科技有限公司
